,gt,ocr,cer,wer,n_characters,n_words,report
639,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/AyrmThes_877641137/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.022435897435897436,0.11695906432748537,1248,171,report-AyrmThes_877641137-00000020-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
305,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/AyrmThes_877641137/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.20512820512820512,0.49122807017543857,1248,171,report-AyrmThes_877641137-00000020-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
643,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/AyrmThes_877641137/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.02236951118475559,0.10909090909090909,1207,165,report-AyrmThes_877641137-00000021-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
339,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/AyrmThes_877641137/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.1756420878210439,0.38181818181818183,1207,165,report-AyrmThes_877641137-00000021-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
625,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/AyrmThes_877641137/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.022670025188916875,0.11904761904761904,1191,168,report-AyrmThes_877641137-00000022-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
112,input/AyrmThes_877641137/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/AyrmThes_877641137/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.20235096557514692,0.4583333333333333,1191,168,report-AyrmThes_877641137-00000022-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
593,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/BiedBern_873039610/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.006357856494096276,0.017857142857142856,1101,168,report-BiedBern_873039610-00000018-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
663,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/BiedBern_873039610/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.09536784741144415,0.17261904761904762,1101,168,report-BiedBern_873039610-00000018-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
302,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/BiedBern_873039610/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.003451251078515962,0.011764705882352941,1159,170,report-BiedBern_873039610-00000019-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
478,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/BiedBern_873039610/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.10612597066436583,0.22941176470588234,1159,170,report-BiedBern_873039610-00000019-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
536,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/BiedBern_873039610/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.0033112582781456954,0.02185792349726776,1208,183,report-BiedBern_873039610-00000020-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
351,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/BiedBern_873039610/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.08774834437086093,0.15300546448087432,1208,183,report-BiedBern_873039610-00000020-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
669,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/BiedBern_873039610/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.004807692307692308,0.020202020202020204,1248,198,report-BiedBern_873039610-00000021-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
359,input/BiedBern_873039610/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/BiedBern_873039610/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.0889423076923077,0.1414141414141414,1248,198,report-BiedBern_873039610-00000021-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
76,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000069.txt,input/BrenBreu_879249315/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000069.txt,0.0065632458233890216,0.03529411764705882,1676,255,report-BrenBreu_879249315-00000069-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
176,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000069.txt,input/BrenBreu_879249315/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000069.txt,0.1426014319809069,0.3058823529411765,1676,255,report-BrenBreu_879249315-00000069-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
296,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000070.txt,input/BrenBreu_879249315/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000070.txt,0.013314646110721794,0.08018867924528301,1427,212,report-BrenBreu_879249315-00000070-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
410,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000070.txt,input/BrenBreu_879249315/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000070.txt,0.16257883672039244,0.32547169811320753,1427,212,report-BrenBreu_879249315-00000070-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
473,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000071.txt,input/BrenBreu_879249315/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000071.txt,0.048561151079136694,0.15333333333333332,1112,150,report-BrenBreu_879249315-00000071-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
217,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000071.txt,input/BrenBreu_879249315/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000071.txt,0.7302158273381295,0.8266666666666667,1112,150,report-BrenBreu_879249315-00000071-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
59,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000072.txt,input/BrenBreu_879249315/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000072.txt,0.005092297899427116,0.013888888888888888,1571,216,report-BrenBreu_879249315-00000072-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
497,input/BrenBreu_879249315/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000072.txt,input/BrenBreu_879249315/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000072.txt,0.14831317632081475,0.3055555555555556,1571,216,report-BrenBreu_879249315-00000072-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
425,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/CesiLAn_893988510/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.3384146341463415,0.7755102040816326,328,49,report-CesiLAn_893988510-00000021-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
504,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/CesiLAn_893988510/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.38414634146341464,0.7755102040816326,328,49,report-CesiLAn_893988510-00000021-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
216,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/CesiLAn_893988510/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.0,0.0,1,0,report-CesiLAn_893988510-00000022-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
294,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/CesiLAn_893988510/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,1.0,0.0,1,0,report-CesiLAn_893988510-00000022-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
611,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/CesiLAn_893988510/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.2,1.0,5,1,report-CesiLAn_893988510-00000023-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
445,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/CesiLAn_893988510/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.6,1.0,5,1,report-CesiLAn_893988510-00000023-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
432,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/CesiLAn_893988510/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.0,0.0,1,0,report-CesiLAn_893988510-00000024-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
36,input/CesiLAn_893988510/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/CesiLAn_893988510/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,1.0,0.0,1,0,report-CesiLAn_893988510-00000024-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
334,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000071.txt,input/DasWeL_875683061/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000071.txt,0.035526315789473684,0.059322033898305086,760,118,report-DasWeL_875683061-00000071-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
385,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000071.txt,input/DasWeL_875683061/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000071.txt,0.18157894736842106,0.3305084745762712,760,118,report-DasWeL_875683061-00000071-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
564,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000072.txt,input/DasWeL_875683061/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000072.txt,0.03721488595438175,0.06060606060606061,833,132,report-DasWeL_875683061-00000072-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
529,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000072.txt,input/DasWeL_875683061/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000072.txt,0.2112845138055222,0.3181818181818182,833,132,report-DasWeL_875683061-00000072-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
134,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000073.txt,input/DasWeL_875683061/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000073.txt,0.04265997490589712,0.13445378151260504,797,119,report-DasWeL_875683061-00000073-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
653,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000073.txt,input/DasWeL_875683061/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000073.txt,0.23086574654956085,0.42857142857142855,797,119,report-DasWeL_875683061-00000073-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
391,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000074.txt,input/DasWeL_875683061/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000074.txt,0.02952029520295203,0.05263157894736842,813,133,report-DasWeL_875683061-00000074-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
658,input/DasWeL_875683061/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000074.txt,input/DasWeL_875683061/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000074.txt,0.17589175891758918,0.2631578947368421,813,133,report-DasWeL_875683061-00000074-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
227,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000055.txt,input/abdipre_774039221/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000055.txt,0.018916595012897677,0.053763440860215055,1163,186,report-abdipre_774039221-00000055-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
95,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000055.txt,input/abdipre_774039221/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000055.txt,0.16079105760963028,0.2956989247311828,1163,186,report-abdipre_774039221-00000055-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
619,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000056.txt,input/abdipre_774039221/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000056.txt,0.006711409395973154,0.00684931506849315,1043,146,report-abdipre_774039221-00000056-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
108,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000056.txt,input/abdipre_774039221/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000056.txt,0.1716203259827421,0.3424657534246575,1043,146,report-abdipre_774039221-00000056-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
386,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000057.txt,input/abdipre_774039221/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000057.txt,0.012440191387559809,0.039473684210526314,1045,152,report-abdipre_774039221-00000057-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
435,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000057.txt,input/abdipre_774039221/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000057.txt,0.15023923444976076,0.28289473684210525,1045,152,report-abdipre_774039221-00000057-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
350,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000058.txt,input/abdipre_774039221/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000058.txt,0.016589861751152075,0.06289308176100629,1085,159,report-abdipre_774039221-00000058-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
403,input/abdipre_774039221/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000058.txt,input/abdipre_774039221/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000058.txt,0.15207373271889402,0.3270440251572327,1085,159,report-abdipre_774039221-00000058-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
220,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/actevedef_718448162/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.017506855093862055,0.08803301237964237,4741,727,report-actevedef_718448162-00000024-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
396,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/actevedef_718448162/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.10883779793292554,0.2696011004126547,4741,727,report-actevedef_718448162-00000024-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
221,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/actevedef_718448162/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.017841409691629957,0.07803468208092486,4540,692,report-actevedef_718448162-00000025-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
244,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/actevedef_718448162/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.09801762114537445,0.24277456647398843,4540,692,report-actevedef_718448162-00000025-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
281,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/actevedef_718448162/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.029628266470371735,0.12195121951219512,5434,820,report-actevedef_718448162-00000026-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
67,input/actevedef_718448162/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/actevedef_718448162/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.10655134339344866,0.2841463414634146,5434,820,report-actevedef_718448162-00000026-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
